,Ruby (Manik)
3670,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-NEWBURMA-3-190405_1.jpg
3671,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-1-190405_1.jpg
3672,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-2-190405_1.jpg
3673,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-3-190405_1.jpg
3674,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-4-190405_1.jpg
3675,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-5-190405_1.jpg
3676,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-6-190405_1.jpg
3677,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-7-190405_1.jpg
3678,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-8-190405_1.jpg
3679,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp113710-1-300323_1.jpg
3680,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp113710-2-300323_1.jpg
3681,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp113710-3-300323_1.jpg
3682,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-1-190405_1.jpg
3683,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-2-190405_1.jpg
3684,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-3-190405_1.jpg
3685,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-4-190405_1.jpg
3686,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-5-190405_1.jpg
3687,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-6-190405_1.jpg
3688,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-7-190405_1.jpg
3689,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-8-190405_1.jpg
3690,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-OLDBURMA-1-190405_1.jpg
3691,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-OLDBURMA-2-190405_1.jpg
3692,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-1-190405_1.jpg
3693,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-2-190405_1.jpg
3694,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-3-190405_1.jpg
3695,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-4-190405_1.jpg
3696,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-5-190405_1.jpg
3697,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-NEWBURMA-1-190405_1.jpg
3698,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-NEWBURMA-2-190405_1.jpg
3699,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-NEWBURMA-3-190405_1.jpg
3700,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-1-190405_1.jpg
3701,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-2-190405_1.jpg
3702,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-3-190405_1.jpg
3703,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-4-190405_1.jpg
3704,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-5-190405_1.jpg
3705,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-6-190405_1.jpg
3706,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-OLDBURMA-1-190405_1.jpg
3707,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-OLDBURMA-2-190405_1.jpg
3708,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-1_1_1.jpg
3709,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-2_1_1.jpg
3710,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-8_1_1.jpg
3711,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-7_1_1.jpg
3712,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-4_1_1.jpg
3713,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-3_1_1.jpg
3714,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-5_1_1.jpg
3715,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-6_1_1.jpg
3716,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp91987-1-281221.jpg
3717,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-NEWBURMA-1-190405_1.jpg
3718,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-NEWBURMA-2-190405_1.jpg
3719,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-NEWBURMA-3-190405_1.jpg
3720,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-COLOUR-OLDBURMA-1-190405_1.jpg
3721,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp107848-1-171222.jpg
3722,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp107848-2-171222.jpg
3723,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp107848-3-171222.jpg
3724,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-1-190405_1.jpg
3725,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-2-190405_1.jpg
3726,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-3-190405_1.jpg
3727,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-4-190405_1.jpg
3728,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-5-190405_1.jpg
3729,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp33072-1-160224.jpg
3730,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp33072-2-160224.jpg
3731,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp33072-3-160224.jpg
3732,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-1-190405_1.jpg
3733,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-2-190405_1.jpg
3734,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-3-190405_1.jpg
3735,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-4-190405_1.jpg
3736,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-5-190405_1.jpg
3737,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp91838-1-281221.jpg
3738,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp91838-2-281221.jpg
3739,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp91838-3-281221.jpg
3740,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp39406-1-140923.jpg
3741,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp39406-2-140923.jpg
3742,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp39406-3-140923.jpg
3743,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-OLDBURMA-1-190405_1.jpg
3744,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-OLDBURMA-2-190405_1.jpg
3745,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-BASIC-OLDBURMA-2-190405_1.jpg
3746,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-BASIC-OLDBURMA-1-190405_1.jpg
3747,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp133370-1-181223.jpg
3748,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp133370-2-181223.jpg
3749,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp133370-3-181223.jpg
3750,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-1_1_1.jpg
3751,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-2_1_1.jpg
3752,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-8_1_1.jpg
3753,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-7_1_1.jpg
3754,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-4_1_1.jpg
3755,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-3_1_1.jpg
3756,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-5_1_1.jpg
3757,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-6_1_1.jpg
3758,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-COLOUR-CLARITY-OLDBURMA-1-190405_1.jpg
3759,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp112646-1-310323.jpg
3760,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp112646-2-310323.jpg
3761,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp122270-1-260623_1.jpg
3762,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp122270-2-260623.jpg
3763,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp122270-3-260623.jpg
3764,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-COLOUR-OLDBURMA-1-190405_1.jpg
3765,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-1-190405_1.jpg
3766,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-2-190405_1.jpg
3767,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-3-190405_1.jpg
3768,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-4-190405_1.jpg
3769,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-5-190405_1.jpg
3770,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp91627-1-101221.jpg
3771,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp91627-2-101221.jpg
3772,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp91627-3-101221.jpg
3773,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-COLOUR-CLARITY-OLDBURMA-1-190405_1.jpg
3774,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-1-190405_1.jpg
3775,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-2-190405_1.jpg
3776,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-3-190405_1.jpg
3777,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-4-190405_1.jpg
3778,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-5-190405_1.jpg
3779,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-6-190405_1.jpg
3780,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-7-190405_1.jpg
3781,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-8-190405_1.jpg
3782,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-COLOUR-CLARITY-OLDBURMA-1-190405_1.jpg
3783,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-BASIC-OLDBURMA-2-190405_1.jpg
3784,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-BASIC-OLDBURMA-1-190405_1.jpg
3785,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp97276-1-131222.jpg
3786,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp97276-2-131222.jpg
3787,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp97276-3-131222.jpg
3788,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-BASIC-OLDBURMA-2-190405_1.jpg
3789,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-BASIC-OLDBURMA-1-190405_1.jpg
3790,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-BASIC-OLDBURMA-2-190405_1.jpg
3791,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-BASIC-OLDBURMA-1-190405_1.jpg
3792,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-NEWBURMA-1-190405_1.jpg
3793,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-NEWBURMA-2-190405_1.jpg
3794,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-NEWBURMA-3-190405_1.jpg
3795,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp104327-1-230922.jpg
3796,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp104327-2-230922.jpg
3797,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-NEWBURMA-1-190405_1.jpg
3798,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-NEWBURMA-2-190405_1.jpg
3799,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-NEWBURMA-3-190405_1.jpg
3800,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp50313-1-130521.jpg
3801,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp50313-2-130521.jpg
3802,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-AFRICAN-PREMIUM-1-190405_1.jpg
3803,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-AFRICAN-PREMIUM-2-190405_1.jpg
3804,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-AFRICAN-PREMIUM-3-190405_1.jpg
3805,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-AFRICAN-PREMIUM-4-190405_1.jpg
3806,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-AFRICAN-PREMIUM-5-190405_1.jpg
3807,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-1-190405_1.jpg
3808,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-2-190405_1.jpg
3809,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-3-190405_1.jpg
3810,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-4-190405_1.jpg
3811,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-5-190405_1.jpg
3812,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-6-190405_1.jpg
3813,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp102681-1-170822.jpg
3814,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp102681-2-170822.jpg
3815,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp102681-3-170822.jpg
3816,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp121081-1-190623.jpg
3817,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp121081-2-190623.jpg
3818,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp121081-3-190623.jpg
3819,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp120918-1-190623.jpg
3820,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp120918-2-190623.jpg
3821,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp120918-3-190623.jpg
3822,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-COLOUR-OLDBURMA-1-190405_1.jpg
3823,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-AFRICAN-PREMIUM-1-190405_1.jpg
3824,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-AFRICAN-PREMIUM-2-190405_1.jpg
3825,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-AFRICAN-PREMIUM-3-190405_1.jpg
3826,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-AFRICAN-PREMIUM-4-190405_1.jpg
3827,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-AFRICAN-PREMIUM-5-190405_1.jpg
3828,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-1_1.jpg
3829,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-2_1.jpg
3830,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-3_1.jpg
3831,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-6_1.jpg
3832,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-5_1.jpg
3833,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-4_1.jpg
3834,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp112633-1-310323.jpg
3835,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp112633-2-310323.jpg
3836,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp112633-3-310323.jpg
3837,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-1-190405_1.jpg
3838,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-2-190405_1.jpg
3839,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-3-190405_1.jpg
3840,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-4-190405_1.jpg
3841,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-5-190405_1.jpg
3842,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-6-190405_1.jpg
3843,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp102607-1-120822.jpg
3844,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp102607-2-120822.jpg
3845,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp102607-3-120822.jpg
3846,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp120501-1-160623.jpg
3847,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp120501-2-160623.jpg
3848,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp120501-3-160623.jpg
3849,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-BASIC-OLDBURMA-2-190405_1.jpg
3850,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-BASIC-OLDBURMA-1-190405_1.jpg
3851,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp79913-1-250321.jpg
3852,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp79913-2-250321.jpg
3853,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-OLDBURMA-1-190405_1.jpg
3854,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-OLDBURMA-2-190405_1.jpg
3855,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-NEWBURMA-1-190405_1.jpg
3856,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-NEWBURMA-2-190405_1.jpg
3857,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-NEWBURMA-3-190405_1.jpg
3858,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-1-190405_1.jpg
3859,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-2-190405_1.jpg
3860,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-3-190405_1.jpg
3861,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-4-190405_1.jpg
3862,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-5-190405_1.jpg
3863,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-OLDBURMA-1-190405_1.jpg
3864,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-OLDBURMA-2-190405_1.jpg
3865,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp134089-1-50124.jpg
3866,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp134089-2-50124.jpg
3867,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp134089-3-50124.jpg
3868,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-OLDBURMA-1-190405_1.jpg
3869,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-OLDBURMA-2-190405_1.jpg
3870,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-NEWBURMA-1-190405_1.jpg
3871,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-NEWBURMA-2-190405_1.jpg
3872,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-NEWBURMA-3-190405_1.jpg
3873,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-NEWBURMA-1-190405_1.jpg
3874,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-NEWBURMA-2-190405_1.jpg
3875,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-NEWBURMA-3-190405_1.jpg
3876,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-NEWBURMA-1-190405_1.jpg
3877,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-NEWBURMA-2-190405_1.jpg
3878,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-NEWBURMA-3-190405_1.jpg
3879,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp126928-1-220823.jpg
3880,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp126928-2-220823.jpg
3881,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp126928-3-220823.jpg
3882,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp28741-1-191020.jpg
3883,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp28741-2-191020.jpg
3884,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp28741-3-191020.jpg
3885,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-OLDBURMA-1-190405_1.jpg
3886,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-OLDBURMA-2-190405_1.jpg
3887,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp103949-1-090922.jpg
3888,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp103949-2-090922.jpg
3889,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp103949-3-090922.jpg
3890,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp91864-1-281221.jpg
3891,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-COLOUR-CLARITY-OLDBURMA-1-190405_1.jpg
3892,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp62533-1-130521.jpg
3893,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp62533-2-130521.jpg
3894,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-COLOUR-OLDBURMA-1-190405_1.jpg
3895,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp50290-1-190224.jpg
3896,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp50290-2-190224.jpg
3897,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp50290-3-190224.jpg
3898,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-1-190405_1.jpg
3899,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-2-190405_1.jpg
3900,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-3-190405_1.jpg
3901,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-4-190405_1.jpg
3902,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-5-190405_1.jpg
3903,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp127823-1-280823.jpg
3904,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp127823-2-280823.jpg
3905,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp127823-3-280823.jpg
3906,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-NEWBURMA-1-190405_1.jpg
